Product Name,Price,Rating,Review Count,Product URL,Positive Reviews,Neutral Reviews,Negative Reviews,category,no_of_Reviews
"Red Lemon Titan Ultrafit Plus Bange Series 15.6-Inch Laptop Backpack for Men and Women 45L Outdoor and Camping 3In1 Office Bags,Travelling,Backpack (with Bottle Holder), Pink",33990.0,4.0,1131,https://aax-eu.amazon.in/x/c/JB8SCkqNIxvoCxl6h2CLQugAAAGUy8Gk7wMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICD0gIJh/clv1_CEuOPUxokZA0iHrVevcM4BnXGHJUF7URm6ce1Q2r68gr4X98tRnuWfw18HHE8xvVjq0yzpNb3X7OfU0gAWcAJ1hCFBqWTsjcVk4pSXFoa2qAAK0ilEfB8IkGXCQvUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSSiVJ1yjjAz9B7yl_bPrUYAZJ0SW56eH2BSUezPhGKiYntUG2c5wbfXnm77jV_mkMutz9-1be2MLlI8C-9FHE6Fj0W5fDGy7yyiZp7U4TByZYzA3q3qIj0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmq8-sXy4dCTTLqaFKWEG2vEWUYQR5WaRd-NWXKXNt_6mgwAGvbmtDCdaXvtFS_CF8CoIymgGwjQSZ6zz9CBRvUEkOcgmDU2TPNZf2bSaWBD9t80ENAnfyX2DZEaVnuuFlcRCdkrZwltwGIyffMSBcrRFM49kMurj5gHo1hoWBxbIZR1XV_iKvQaqcJkFhb-0beDxM1ep3MaESiicbo4PxEQdZaEAAnflP0asqHE8ENgP6pGo_owLMV_Vp_id45Upb1-4o9-kFDkmjN0Ax4JLfNqPQ4YSaAUg1BDDBg0zDbPdr8BJm-NIGG4Cpvf5vKwPIpG7x7xLCM3TuASh2rzfNL3VYn-NgSMUsZBWi21ogFNBtg2Bls6eKUmO6cPi6TAh4gwHLv9NeX-FWp7CDnHMytveGL76Xr9Gkikiz-XvBs0styTzgiW-7mmbfo-svttsYyS3gPMAbTbgZMKi53e-84hh_MzYuOl3msxnikzBTCXIkUXQ1VC3btG-EmSe1Vd7-4YKyquXQ32WHaq9ta9WUWob3_US-bncuEvk3Rx9Fd3JSabvGxizEA3gXeB28x6J6hjwGXuEP3p3__h9OnAQyMvWqinFix_FXpCoAWlOMZ6a6PAfWbb0kBcRNMWK7QrTwSAI5CbyfW6eRk9PbQBP054JzReoIDV1BLIWlLm2SN8B4l3JiWIGGreHJufwYeqLcwjheAOptpUUHbFQhX_n7VmbWSI0Sg9foq6ivwwyrjEyv3e08kicxUdsfNVyrJnzSwmiEeSIJpwTfGofEsfBh4vV60Ruz77duOGbDEFc7V3-I91W5jSIBBPndRJ06oP6QekjDf_toBL0XpUYX36ZAoZOxizTxnWSkOd6oT8JZZ97b49QNvjacq4U3LLQ-diqZyk_3muIneAk2753v8e4gqH99VdpUD9RsuqATkGSuXF6Nh-uZNESvWJlaPx_ibHKFKx3FewE9U7XmYqi02hW7FW559YAJ4PmS-2xtcxRY96gEHd0QdgXCFRmSzwQTNHbIvojdmRvOTHWofm_MrRG0RNULlJAGyfwLzGAljHvGJ3n9PFlfw4E0uYKMvibiDEmE12yGoAZL40lVfco_BkMp2W7xg99OhmzrnI9UQzEMIs1NDZ4bS9Qa9aw3OJ2gciy0h8-gE7LiPwYQajRXqL2V2IYtxoDT_xTGycCbdVHhMXnimR9CoFB8WYqnNy_FGiTCzrkSDyfJjzhPwOgDW2_1e1Y6e_M77uQWZcqgM8IpocjKb0IThuqF58Wxu_F0dpqjjTEagHOduU14XO2AsVQnmyiwvKhoLTmyw3T_lcODkyNiBfY8lZTHyryGGRcQ3ZZDDQyN2Q/https://www.amazon.in/Red-Lemon-Plus-15-6-inch-Travelling/dp/B0CGZHRC5Y/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.3353ca56-2043-45f1-9c2e-99dccef31d9d%3Aamzn1.sym.3353ca56-2043-45f1-9c2e-99dccef31d9d&cv_ct_cx=hp+laptops&keywords=hp+laptops&nsdOptOutParam=true&pd_rd_i=B0CGZHRC5Y&pd_rd_r=34f3fd69-cb1b-4c41-b02c-ccdce8b16d61&pd_rd_w=T4jrD&pd_rd_wg=TOhWK&pf_rd_p=3353ca56-2043-45f1-9c2e-99dccef31d9d&pf_rd_r=V5B5J3ZN63V7M6PF2P54&qid=1738585252&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-f1821008-9dea-4812-b2b6-4a6e4a4f2d55,84,9,7,laptops,1131.0
"HP 15s, 12th Gen Intel Core i5-1235U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, Intel UHD Graphics, Backlit KB, HD Camera, fq5329tu",55990.0,3.8,72,https://www.amazon.in/HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_5?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738585492&sr=8-5,19,12,12,laptops,72.0
"HP 15s Intel Core i5 12th Gen (16GB DDR4 RAM/ 512 GB NVMe M.2 SSD/Windows 11 / MS Office'2021 / FHD 15.6"" (39.6 cm) + Backlit Keyboard/Silver / 1.69 kg/Dual Speakers) fq5330TU / Laptop",55990.0,3.8,72,https://www.amazon.in/HP-Windows-Backlit-Keyboard-fq5330TU/dp/B0CTKHTNWL/ref=sr_1_6_mod_primary_new?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738585642&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-6,48,16,36,laptops,72.0
"HP 15s, 12th Gen Intel Core i5-1235U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch(39.6cm) FHD Laptop, Intel UHD Graphics, HD Camera, Backlit Keyboard fy5008TU",55990.0,3.8,72,https://www.amazon.in/HP-i5-1235U-Anti-Glare-15-6-inch-Graphics/dp/B0D4M1XZ3D/ref=sr_1_8?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738585881&sr=8-8,13,0,2,laptops,72.0
"HP Victus, 12th Gen Intel Core i5-12450H, NVIDIA RTX 2050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue, 2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Gaming Laptop, Enhanced Cooling, fa1227TX/fa1314TX",74499.0,3.8,29,https://www.amazon.in/HP-i5-12450H-15-6-inch-Response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_9?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738585967&sr=8-9,73,17,10,laptops,29.0
"HP 15, 13th Gen Intel Core i5-1334U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, Intel UHD Graphics, Backlit KB, 1080p FHD Camera, fd0220TU",55990.0,3.8,72,https://www.amazon.in/HP-i5-1334U-15-6-inch-Speakers-15-fd0220TU/dp/B0CY2PZZJB/ref=sr_1_10?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738586219&sr=8-10,64,20,16,laptops,72.0
"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Windows11Home/16GB RAM/512GB SSD/MSO) AL15-52H, 39.62cm (15.6"") IPS Full HD, Backlit Keyboard, Pure Silver, 1.7KG",55990.0,3.8,72,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzY4Nzc1ODQ4NjU3MDM4OjE3Mzg1ODY0NDk6c3BfbXRmOjMwMDMyNTkyMDk2MzczMjo6MDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_11_sspa%3Fcontent-id%3Damzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%253Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%26dib%3DeyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.e-u_wVbrhhmwjPfFnh6OWvSFABaJ5l-RX9wKan_2BM8%26dib_tag%3Dse%26keywords%3Dhp%2Blaptop%2Bi5%26nsdOptOutParam%3Dtrue%26pd_rd_r%3Da252a4e0-c038-4c21-bfd9-9ec65abc6b7d%26pd_rd_w%3Du0Dd8%26pd_rd_wg%3DsY93R%26qid%3D1738586449%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,84,10,6,laptops,72.0
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 83BF000UIN",55990.0,3.8,72,https://aax-eu.amazon.in/x/c/JCn8-0LLwHwXL1I2diR7xPoAAAGUy9eKEgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICC7lkwp/clv1_CEuOPUxokZA0iHrVeek_nBvLXll1eLEriZU1rx6q6c4wx38b70HuWfw18HHE8xvVjq0yzpNb3X7OfU0VAWcAJEZxaBiKCOP9OUoTW0NDEXmBAqs5skfB8IkGXCQWUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSRaFIl-jjAz9B7yl_bPrUYAZJ0SW56eH2BSUezObKtSFnt0K8OJGSOjdscHnMeG9LMZv9O11YyUAvo8C-9FHE6Fj0W5fDGy7yyiZp7UGTByaXTwxq3qMj0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmq86WXy4dCTTLqaFKWEG2vEWUYQR5WaRd-NWXKXNt_6mgwAGvbmtDCdGXvtFS_CF8CoIymgGwjQSZ6zz9CBRvUEkOcgmDU2TPNZf2bSaWBD9t80ENAnfyX2DZEaVnuuFlcRCdkrZwltwGIyffMSBcrRFM49kMurj5gHo1hoWBxbIZR1XV_iKvQaqcJkFhb-0beDxM1ep3MaESiicbo4PxEQdZaEAAnflP0asqHE8ENgP6pGo_owLMV_Vp_id45Upb1-4o9-kFDkmjN0Ax4JLfNqPQ4YSaAUg1BDDBg0zDbPdr8BJm-NIGG4Cpvf5vKwPIpG7x7xLCM3TuASh2rzfNL3VYn-NgSMUsZBWi21ogFNBtg2Bls6eKUmO6cPi6TFcXwAHKpNZ2dNBMpsGMm0g2uu2FSrqklLWG1HyQ23r41m4R4w7jlm-7mTz3qME1puMiiBPFT8sBcP1DCtqEx8Lg2BNUGRg7KgXQowrZsixEVWkCU2BJQSbNy2eXqAWmRYH63bPusebF5iu6ZLkRDt-CXoDxoTuyaCxBH_UfYg1PYWoBeorwlTDHB2wQHBmV-bxL3ikzSrk11Zql6DR_hgZYKdeRpAJ8x61DpysAUhiMaaaqPjK1copTAdFLRFyrWrPWSDgBKLmcc4KBlsPIShH_yYVJcPYnCyhBL7zBF3eEBc9xl3JhA5WSm-7knOgTavr6kRIBLfN4jmQYRGEDRMHBCmHvKdAQuoiprICgz0WF6VD257M_nDJbVcokKiTvH2PdxlPYEjsOiWPAHPOG6OZwoKxBoQC57qx2Lli4NnUFVl6P3WqQkTYEOqbyIpIknOWUZkj2d6ZRc8IXomw12JZfpZmJ7iytrXSOMs7wdvBOeZiL5dB4tRmq0YALTJUkTB-d0kjOjsAhUmo5w6Lzs_0g1idrQuALH-d0vrwsk0-qBXybhuu4U0KvXJ1ZL0fRcVqKfijeYxs7UJC7X7OrmzmoL3N5-rkT49ftumx9NVZ13YIZHcIQFz_4M1iRzghfBByro7Wpo2vIPQmubVzq8wqGQ_QJyK4q_e4DwksAmHrqNhigPmonjat7-2t2MdmaPrmvgGyLw72svDeA6v8Vv4Uu-M9GWq7sNt5Zsd_RrJXUu_vKON4kVo1EvegqYsrkKze1hJ76SuzyPk5JZilX4P7V2oValZTG4knK1cKbdRLvMwzsmxtWvwU8Ap-ndSSGEHyM3LANSzjV3Wth5Z01SzD0e1dhGINOnIoSaLaXJMAtuovbfEEChv-ip_NmyYq_HNfryTBSlXm1l4kdBybCmzh16HJfwu0qWjtSAPg3Twckqi6TqiXSJxE/https://www.amazon.in/Lenovo-IdeaPad-12450H-Backlit-83BF000UIN/dp/B0CFF518HZ/ref=sxin_23_sbv_search_btf_mod_primary_new?content-id=amzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151%3Aamzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151&cv_ct_cx=hp+laptop+i5&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_i=B0CFF518HZ&pd_rd_r=0c67b353-219c-48ab-9e26-745d325ae397&pd_rd_w=UBPEK&pd_rd_wg=vSmDJ&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=WW58VT3D4AXZFEPR2KX2&qid=1738586687&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81,75,13,12,laptops,72.0
"HP 15s Core i5 12th Gen (8GB RAM, 512GB SSD/FHD/Windows 11/MS Office'21/Backlit Keyboard/15.6"" (39.6cm)/Silver/1.69 kg) fr5010TU Laptop",55990.0,3.8,72,https://www.amazon.in/HP-15-6-inch-Anti-Glare-Graphics-15s-fr5010TU/dp/B0CRF1BYX9/ref=sr_1_14?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQSuJYe6Bkoi75K1DgHxDhkbU.NuIt7gZpgnm81eDJlnsvLKdmdHQ3JzXXl7zx5_1J5Ak&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738586926&sr=8-14,9,5,7,laptops,72.0
"HP Pavilion Touchscreen 12th Gen Intel Coreâ¯i5-1235U, 16GB DDR4, 512GB SSD, (Win11,Office21,Silver,1.41 kg), IPS,14-inch (35.6cm) FHD Laptop, Intel Iris Xe Graphics, HD Camera,Backlit KB,B&O,dv2041TU",55990.0,3.8,72,https://www.amazon.in/HP-Pavilion-i5-1235U-Touchscreen-Graphics/dp/B0BWSGZFYR/ref=sr_1_15?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQSuJYe6Bkoi75K1DgHxDhkbU.NuIt7gZpgnm81eDJlnsvLKdmdHQ3JzXXl7zx5_1J5Ak&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738587024&sr=8-15,12,2,6,laptops,72.0
"HP 15s, AMD Ryzen 5 5500U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, HD Camera, Dual Speakers, eq2144AU",55990.0,3.8,72,https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_16?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQSuJYe6Bkoi75K1DgHxDhkbU.NuIt7gZpgnm81eDJlnsvLKdmdHQ3JzXXl7zx5_1J5Ak&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738587101&sr=8-16,63,16,21,laptops,72.0
"HP 15, 12th Gen Intel Core i5-1235U, 8GB DDR4, 512GB SSD, (Win11, Office21, Silver, 1.59kg) Anti-Glare, Micro-Edge, 15.6-inch(39.6cm) FHD Laptop, Intel UHD Graphics, FHD Camera, Backlit KB, fd0070tu",74499.0,3.8,29,https://www.amazon.in/HP-i5-1235U-Anti-Glare-Micro-Edge-15-6-inch/dp/B0DCG26YC5/ref=sr_1_17?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738587332&sr=8-17,48,16,36,laptops,29.0
"HP Pavilion, 12th Gen Intel Core i5-1235U, 8GB DDR4, 512GB SSD, Micro-Edge, BrightView, IPS, 14-inch(35.6cm) FHD Laptop, HD Camera, Backlit KB, B&O (Win 11, Office 21, Silver, 1.41kg) dv2053TU",44490.0,4.0,666,https://www.amazon.in/HP-Pavilion-Micro-Edge-Graphics-14-dv2053TU/dp/B0B1MDHJCC/ref=sr_1_18?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738587638&sr=8-18,9,5,7,laptops,666.0
"HP 14, 13th Gen Intel Core i5-1335U, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.4kg), Anti-Glare, IPS, 14-inch(35.6cm) FHD Laptop, Intel Iris Xe Graphics, FHD Camera, Backlit KB, gr0001TU",49990.0,3.7,72,https://www.amazon.in/HP-i5-1335U-Anti-Glare-Graphics-gr0001TU/dp/B0D9JVGP6P/ref=sr_1_19?content-id=amzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910%3Aamzn1.sym.f129a3ff-b6b9-49fa-8622-02f8848dc910&dib=eyJ2IjoiMSJ9.c2xUftgMX-x_tIDfsi1CLGqJcj14reSbaJT9Z0zrLJr5dofSVLhpQD6bkDwpZfC-QR2QJqOLfMLYGUciK3BZl-vJDx77shNsrGh1-KSp_yZVsn-1b5aPYJ8xi0s_WCfirIg2ak-x19_lcbxBUB919l9t1lNxIHL_ZLQiKUNlEKWPTlO6pWrRPU7wyD3yB5aiK_5oDwwgw6F15LfFpzVQStvFtM9eYeNIackrkMRTMOo.ZGRp-pT4XStHEuiaTUTJSCH6q3ML-aUCNY-CQH4aiSA&dib_tag=se&keywords=hp+laptop+i5&nsdOptOutParam=true&pd_rd_r=a252a4e0-c038-4c21-bfd9-9ec65abc6b7d&pd_rd_w=u0Dd8&pd_rd_wg=sY93R&qid=1738587776&sr=8-19,53,16,31,laptops,72.0
